l2_size(kb),bw(GB/s)
8801,2685.58
8802,2832.3
8803,2627.85
8804,2710.87
8805,2572.3
8806,2757.13
8807,2604.66
8808,2621.53
8809,2897.96
8810,2621.89
8811,2764.04
8812,2612.19
8813,2705.3
8814,2686.25
8815,2640.45
8816,2858.46
8817,2657.82
8818,2645.29
8819,2798.91
8820,2609.27
8821,2657.67
8822,2633.51
8823,2868.92
8824,2739.03
8825,2603.85
8826,2848.3
8827,2612.01
8828,2757.87
8829,2835.02
8830,2666.73
8831,2690.03
8832,2671.87
8833,2796.39
8834,2725.71
8835,2628.84
8836,2780.94
8837,2621.55
8838,2661.76
8839,2662.15
8840,2571.33
8841,2735.65
8842,2581.51
8843,2784.59
8844,2575.7
8845,2616.5
8846,2820.24
8847,2574.85
8848,2727.85
8849,2600.31
8850,2842.82
8851,2651.24
8852,2654.44
8853,2784.14
8854,2629.56
8855,2674.19
8856,2841.05
8857,2594.68
8858,2653.08
8859,2699.82
8860,2810.88
8861,2668.48
8862,2631.08
8863,2804.92
8864,2658.71
8865,2642.99
8866,2646.1
8867,2657.37
8868,2729.5
8869,2628.36
8870,2840.62
8871,2600.43
8872,2614.54
8873,2850.44
8874,2575.82
8875,2762.39
8876,2655.07
8877,2869.69
8878,2676.01
8879,2677.72
8880,2799.65
8881,2723.78
8882,2732.26
8883,2805.82
8884,2610.59
8885,2704.37
8886,2674.94
8887,2812.67
8888,2667.05
8889,2622
8890,2903.09
8891,2629.13
8892,2816.41
8893,2616.25
8894,2601.47
8895,2736.81
8896,2689.86
8897,2960.12
8898,2679.69
8899,2827.9
8900,2859.31
8901,2737.98
8902,2678.8
8903,2638.94
8904,2808.33
8905,2680.94
8906,2635.64
8907,2777.28
8908,2641.83
8909,2720.55
8910,2924.38
8911,2675.95
8912,2784.19
8913,2604.01
8914,2819.61
8915,2628.55
8916,2623.06
8917,2854.05
8918,2633.46
8919,2768.11
8920,2665.85
8921,2737.87
8922,2731.98
8923,2627.41
8924,2901.21
8925,2632.27
8926,2802.31
8927,2839.85
8928,2736.13
8929,2743.89
8930,2726.26
8931,2835.19
8932,2691.17
8933,2620.5
8934,2806.69
8935,2636.26
8936,2700.56
8937,2912.78
8938,2621.7
8939,2775.88
8940,2602.92
8941,2755.66
8942,2599.69
8943,2678.56
8944,2926.38
8945,2651.36
8946,2786.74
8947,2682.18
8948,2595.2
8949,2721.21
8950,2659.15
8951,2933.82
8952,2647.3
8953,2725.92
8954,2829.44
8955,2689.22
8956,2643.48
8957,2603.11
8958,2873.55
8959,2680.25
8960,2658.27
8961,2826.64
8962,2718.56
8963,2719.23
8964,2911.38
8965,2622.54
8966,2667.13
8967,2640.81
8968,2847.61
8969,2653.79
8970,2622.89
8971,2861.57
8972,2591.99
8973,2689.99
8974,2669.93
8975,2680.04
8976,2755.39
8977,2637.8
8978,2843.9
8979,2614.24
8980,2689.97
8981,2842.44
8982,2644.74
8983,2740.64
8984,2568.75
8985,2797.19
8986,2729.8
8987,2660.76
8988,2841.74
8989,2681.92
8990,2746.01
8991,2898.06
8992,2741.65
8993,2749.14
8994,2700.56
8995,2870.72
8996,2635.03
8997,2663.18
8998,2847.28
8999,2738.83
9000,2690.59
9001,2664.09
9002,2689.1
9003,2676.2
9004,2703.55
9005,2854.71
9006,2681.05
9007,2672.54
9008,2842.88
9009,2583.19
9010,2661.51
9011,2730.21
9012,2857.05
9013,2754.97
9014,2615.45
9015,2814.44
9016,2609.15
9017,2671.28
9018,2928.47
9019,2643.75
9020,2784.83
9021,2607.96
9022,2821.84
9023,2620.32
9024,2589.61
9025,2919.72
9026,2673.43
9027,2794.4
9028,2625.67
9029,2632.34
9030,2682.99
9031,2674.59
9032,2969.85
9033,2648.14
9034,2755.81
9035,2833.03
9036,2701.17
9037,2787.36
9038,2737.23
9039,2950.15
9040,2742.32
9041,2759.75
9042,2854.44
9043,2702.11
9044,2737.19
9045,2865.5
9046,2662.74
9047,2741.53
9048,2740.02
9049,2855.41
9050,2827.72
9051,2686.77
9052,2875.28
9053,2751.14
9054,2811.37
9055,2784.95
9056,2680.05
9057,2736.34
9058,2727
9059,2944.08
9060,2758.67
9061,2723.4
9062,2852.2
9063,2586.51
9064,2731.19
9065,2783.3
9066,2850.87
9067,2865.53
9068,2645.51
9069,2784.41
9070,2652.66
9071,2708.19
9072,2955.47
9073,2690.82
9074,2782.84
9075,2631.95
9076,2823.66
9077,2712.89
9078,2727.99
9079,2934.78
9080,2627.26
9081,2715.28
9082,2679.61
9083,2656.93
9084,2771.1
9085,2619.05
9086,2849.63
9087,2691.69
9088,2716.27
9089,2961.21
9090,2663.57
9091,2765.35
9092,2712.49
9093,2884.14
9094,2805.44
9095,2709.16
9096,2889.63
9097,2746.66
9098,2732.59
9099,2974.97
9100,2671.08
9101,2804.3
9102,2670.53
9103,2852.04
9104,2679.38
9105,2693.11
9106,3003.31
9107,2649.94
9108,2811.68
9109,2704.02
9110,2694.16
9111,2797.69
9112,2705.46
9113,2936.56
9114,2745.62
9115,2756.4
9116,2976.04
9117,2685.77
9118,2800.88
9119,2711.49
9120,2898.01
9121,2732.96
9122,2668.31
9123,2969.83
9124,2697.36
9125,2768.98
9126,2980.92
9127,2728.73
9128,2818.13
9129,2686.99
9130,2884.86
9131,2724.42
9132,2703.57
9133,2978.78
9134,2679.91
9135,2786.5
9136,2712.34
9137,2701.78
9138,2826.32
9139,2630.53
9140,2895.04
9141,2703.17
9142,2772.66
9143,2967.67
9144,2662.55
9145,2771.21
9146,2728.56
9147,2929.29
9148,2833.82
9149,2699.75
9150,2829.26
9151,2774.5
9152,2694.63
9153,3069.89
9154,2640.97
9155,2802.23
9156,2700.47
9157,2892.61
9158,2781.8
9159,2724.59
9160,2869.64
9161,2752.47
9162,2745.81
9163,2810.14
9164,2728.84
9165,2774.37
9166,2766.87
9167,2961.52
9168,2795.55
9169,2706.96
9170,2833.99
9171,2752.93
9172,2767.8
9173,2793.72
9174,2900.98
9175,2753.32
9176,2769.11
9177,2920.47
9178,2777.26
9179,2789.92
9180,2915.24
9181,2725.21
9182,2768.97
9183,2824.53
9184,2885.54
9185,2736.43
9186,2771.25
9187,2927.39
9188,2795.21
9189,2794.69
9190,2652.78
9191,2769.54
9192,2764.48
9193,2714.39
9194,3025.77
9195,2667.72
9196,2841.76
9197,2907
9198,2810.2
9199,2786.93
9200,2711.08
9201,3011.71
9202,2778.47
9203,2830.56
9204,2900.54
9205,2690.28
9206,2784.97
9207,2979.47
9208,2777.72
9209,2766.79
9210,2665.11
9211,2934.48
9212,2650.66
9213,2781.1
9214,2943.27
9215,2800.59
9216,2760.6
9217,2708.62
9218,2881.52
9219,2774.24
9220,2662.51
9221,3072.82
9222,2706.63
9223,2879.91
9224,2917.71
9225,2771.53
9226,2715.08
9227,2728.31
9228,2971.77
9229,2755.29
9230,2743.63
9231,2863.24
9232,2658.67
9233,2809.33
9234,2951.34
9235,2775.63
9236,2745.38
9237,2709.3
9238,2966.38
9239,2757.11
9240,2813.28
9241,2986.11
9242,2777.58
9243,2832.82
9244,2728.62
9245,2894.1
9246,2763.57
9247,2722.33
9248,3056.51
9249,2710.04
9250,2849.75
9251,2883.07
9252,2744.82
9253,2866.34
9254,2716.28
9255,2886.32
9256,2771.93
9257,2726.79
9258,2994.38
9259,2750.66
9260,2830.49
9261,2985.59
9262,2666.03
9263,2916.92
9264,2688.1
9265,2869.91
9266,2745.78
9267,2760.29
9268,3031.98
9269,2736.89
9270,2736.21
9271,2806.68
9272,2724.18
9273,2739.44
9274,2767.63
9275,3020.69
9276,2785.57
9277,2818.13
9278,2847.15
9279,2761.22
9280,2752.35
9281,2793.01
9282,2955.68
9283,2786.12
9284,2805.39
9285,2930.97
9286,2799.55
9287,2804.07
9288,2976.93
9289,2784.3
9290,2764.87
9291,2796.91
9292,2934.22
9293,2768.31
9294,2836.03
9295,2967.24
9296,2772.64
9297,2799.66
9298,2744.29
9299,2812.6
9300,2818.66
9301,2787.34
9302,3071.1
9303,2780.9
9304,2827.46
9305,3023.02
9306,2776.74
9307,2930.44
9308,2742.39
9309,2947.34
9310,2841.9
9311,2824.5
9312,3041.28
9313,2730.12
9314,2835.49
9315,3097.57
9316,2804.45
9317,2943.53
9318,2740.41
9319,2935.91
9320,2767.17
9321,2759.71
9322,2900.4
9323,2731.91
9324,2809
9325,2837.55
9326,2735.36
9327,2830.06
9328,2839.47
9329,3029.53
9330,2865.97
9331,2826.34
9332,3018.48
9333,2763.58
9334,2885.83
9335,2741.67
9336,3021.69
9337,2827.16
9338,2858.96
9339,2949.46
9340,2734.68
9341,2821.65
9342,3007.48
9343,2811.7
9344,2818.76
9345,2730.05
9346,2939.32
9347,2734.62
9348,2824.68
9349,2932.96
9350,2735.91
9351,2794.73
9352,2780.77
9353,2806.26
9354,2843.55
9355,2777.92
9356,3102.67
9357,2746.48
9358,2775.67
9359,3009.49
9360,2718.64
9361,2898.38
9362,2744.37
9363,2971.88
9364,2867.89
9365,2769.17
9366,2929.02
9367,2769.54
9368,2829.28
9369,2993.98
9370,2744.8
9371,2842.7
9372,2852.51
9373,2957.35
9374,2790.58
9375,2794.3
9376,3024.69
9377,2870.03
9378,2770.86
9379,2756.79
9380,2850.15
9381,2788.45
9382,2730.86
9383,3109.32
9384,2789.08
9385,2826.28
9386,2977.22
9387,2754.29
9388,2978.88
9389,2727.25
9390,2986.87
9391,2864.15
9392,2753.96
9393,2907.31
9394,2794.93
9395,2829.05
9396,3056.89
9397,2755.85
9398,2866.65
9399,2828.9
9400,2949.55
9401,2834.33
9402,2832.59
9403,3043.3
9404,2857.55
9405,2844.26
9406,2749.83
9407,2873.42
9408,2854.18
9409,2785.39
9410,3087.12
9411,2802.18
9412,2898.11
9413,3051.12
9414,2815.18
9415,2908.72
9416,2742.16
9417,2990.81
9418,2892.76
9419,2796.27
9420,2957.78
9421,2800.48
9422,2844.76
9423,3099.66
9424,2751.67
9425,2833.91
9426,2845.09
9427,2961.65
9428,2854.32
9429,2796.62
9430,3004.69
9431,2830.82
9432,2851.87
9433,2759.9
9434,2848.65
9435,2816.64
9436,2803.42
9437,3060.63
9438,2829.87
9439,2867.27
9440,3004.8
9441,2805.35
9442,3001.21
9443,2775.58
9444,2976.22
9445,2886.35
9446,2764.73
9447,2941.52
9448,2765.82
9449,2827.16
9450,3026.74
9451,2751.74
9452,2826.93
9453,2904.14
9454,2923.7
9455,2767.9
9456,2784.77
9457,3011.58
9458,2944.94
9459,2796.01
9460,2812.39
9461,2882.3
9462,2790.83
9463,2763.55
9464,3130.06
9465,2734.1
9466,2811.87
9467,2963.42
9468,2760.24
9469,2916.44
9470,2769.51
9471,2961.66
9472,2910.76
9473,2755.72
9474,2932.83
9475,2866.8
9476,2817.42
9477,2997.95
9478,2789.75
9479,2795.64
9480,2855.7
9481,3028.44
9482,2806.57
9483,2890.99
9484,3000.73
9485,2748.71
9486,2916.82
9487,2761.24
9488,2811.49
9489,2978.17
9490,2762.79
9491,3032.59
9492,2869.95
9493,2857.79
9494,2953.38
9495,2835.43
9496,2868.9
9497,2781.02
9498,3086.46
9499,2819.74
9500,2899.33
9501,2980.36
9502,2739.89
9503,2994.28
9504,3123.43
9505,3145.32
9506,3195.82
9507,3026.18
9508,3284.53
9509,3134.46
9510,3064.81
9511,3319.95
9512,3119.36
9513,3180.18
9514,3177.43
9515,3182.15
9516,3146.69
9517,3145.98
9518,3424.3
9519,3120.29
9520,3263.95
9521,3299.72
9522,3104.93
9523,3252.64
9524,3074.41
9525,3301.9
9526,3193.15
9527,3089.19
9528,3267.7
9529,3150
9530,3186.12
9531,3372.51
9532,3109.2
9533,3154.38
9534,3121.79
9535,3371.35
9536,3067.11
9537,3151.91
9538,3347.67
9539,3095.5
9540,3269.15
9541,3059.28
9542,3077.98
9543,3265.29
9544,3118.96
9545,3389.7
9546,3194.05
9547,3146.59
9548,3327.77
9549,3194.86
9550,3193.73
9551,3060.85
9552,3494.17
9553,3153.3
9554,3085.45
9555,3362.11
9556,3122.78
9557,3165.83
9558,3388.98
9559,3117.51
9560,3309.54
9561,3130.74
9562,3359.69
9563,3177.03
9564,3064.05
9565,3338.21
9566,3217.34
9567,3101.59
9568,3056.12
9569,3249.49
9570,3155.32
9571,3086.04
9572,3445.18
9573,3102.97
9574,3151.27
9575,3447.06
9576,3113.01
9577,3170.75
9578,3202.67
9579,3319.73
9580,3184.82
9581,3204.42
9582,3323.43
9583,3140.39
9584,3201.44
9585,3410.85
9586,3227.8
9587,3170.23
9588,3054.38
9589,3385.23
9590,3118.14
9591,3093.44
9592,3374.08
9593,3077.41
9594,3165.39
9595,3204.21
9596,3126.95
9597,3160.93
9598,3071.03
9599,3539.4
9600,3148.79
9601,3138.31
9602,3368.74
9603,3143.86
9604,3176.62
9605,3227.18
9606,3375.51
9607,3220.06
9608,3136.98
9609,3353.36
9610,3149.71
9611,3199.76
9612,3405.56
9613,3294.68
9614,3209.09
9615,3114.45
9616,3387.17
9617,3109.97
9618,3105.17
9619,3366.71
9620,3145.85
9621,3186.94
9622,3150.3
9623,3233.01
9624,3183.51
9625,3119.87
9626,3500.76
9627,3095.77
9628,3155.91
9629,3425.42
9630,3106.57
9631,3175.3
9632,3228.65
9633,3333.92
9634,3166.08
9635,3257.86
9636,3325.47
9637,3179.82
9638,3289.89
9639,3366.56
9640,3183.49
9641,3202.75
9642,3099.76
9643,3359.08
9644,3170.78
9645,3142.68
9646,3361.7
9647,3221.92
9648,3191.85
9649,3110.19
9650,3240.42
9651,3238.58
9652,3137.88
9653,3409.91
9654,3079.8
9655,3187.4
9656,3424.39
9657,3099.94
9658,3184.76
9659,3248.85
9660,3418.44
9661,3234.18
9662,3277.23
9663,3358.16
9664,3148.64
9665,3272.51
9666,3396.68
9667,3161.06
9668,3292.1
9669,3132.38
9670,3315.79
9671,3222.7
9672,3111.48
9673,3357.63
9674,3216.7
9675,3151.29
9676,3141.19
9677,3272.66
9678,3237.84
9679,3133.78
9680,3454.84
9681,3172.4
9682,3225.58
9683,3479.32
9684,3171.03
9685,3192.32
9686,3214.96
9687,3410.72
9688,3247.76
9689,3282.42
9690,3444.75
9691,3211.9
9692,3342.04
9693,3472.9
9694,3198.86
9695,3349.71
9696,3196.19
9697,3416.48
9698,3303.43
9699,3166.04
9700,3423.89
9701,3212.85
9702,3225.43
9703,3100.96
9704,3166.37
9705,3296.54
9706,3118.79
9707,3431.24
9708,3239.72
9709,3189.67
9710,3391.21
9711,3233.47
9712,3186.29
9713,3162.82
9714,3489.82
9715,3248.6
9716,3183.24
9717,3465.96
9718,3149.74
9719,3268.03
9720,3506.64
9721,3171.44
9722,3234.38
9723,3314.3
9724,3451.31
9725,3193.47
9726,3318.95
9727,3433.14
9728,3173.43
9729,3403.38
9730,3220.07
9731,3186.77
9732,3229.99
9733,3251.81
9734,3453.55
9735,3143.52
9736,3368.03
9737,3376.88
9738,3189.36
9739,3333.21
9740,3171.72
9741,3442.13
9742,3371.67
9743,3134.84
9744,3415.94
9745,3279.63
9746,3266.2
9747,3471.73
9748,3315.09
9749,3241.83
9750,3248.91
9751,3496.41
9752,3184.56
9753,3220.61
9754,3463.32
9755,3229.8
9756,3255.88
9757,3244.07
9758,3300.45
9759,3231.02
9760,3197.16
9761,3544.74
9762,3135.14
9763,3291.36
9764,3572.09
9765,3146.63
9766,3277.42
9767,3250.21
9768,3425.28
9769,3279.61
9770,3313.15
9771,3459.9
9772,3188.32
9773,3353.9
9774,3515.93
9775,3181.26
9776,3405.45
9777,3203.98
9778,3393.13
9779,3316.31
9780,3233.19
9781,3445.77
9782,3201.88
9783,3331.38
9784,3179.41
9785,3215.06
9786,3388.87
9787,3237.99
9788,3474.27
9789,3339.87
9790,3237.05
9791,3443.88
9792,3323.18
9793,3230.09
9794,3192.64
9795,3480.12
9796,3275.43
9797,3177.06
9798,3365.59
9799,3139.36
9800,3238.09
9801,3464.1
9802,3218.47
9803,3260.69
9804,3233.47
9805,3548.64
9806,3155.61
9807,3158.55
9808,3458.03
9809,3216.9
9810,3237.93
9811,3189.48
9812,3297.91
9813,3275.24
9814,3235.25
9815,3466.42
9816,3244.16
9817,3265.79
9818,3399.27
9819,3259.44
9820,3267.1
9821,3154.7
9822,3599.39
9823,3328.8
9824,3169.88
9825,3442.77
9826,3168.84
9827,3281.36
9828,3449.28
9829,3238.37
9830,3268.16
9831,3221.87
9832,3506.93
9833,3212.93
9834,3203.95
9835,3391.58
9836,3222.15
9837,3261.31
9838,3213.86
9839,3258.95
9840,3320.47
9841,3226.12
9842,3515.75
9843,3300.61
9844,3246.05
9845,3497.65
9846,3353.5
9847,3346.89
9848,3211.02
9849,3491.63
9850,3385.57
9851,3194.43
9852,3476.37
9853,3342
9854,3322.19
9855,3553.42
9856,3315.81
9857,3293.13
9858,3162.61
9859,3415.5
9860,3227.94
9861,3191.24
9862,3471.91
9863,3330.2
9864,3257.9
9865,3187.95
9866,3221.1
9867,3422.39
9868,3197.65
9869,3483.35
9870,3350.71
9871,3314.88
9872,3461.52
9873,3301.82
9874,3285.51
9875,3207.88
9876,3482.04
9877,3381.39
9878,3209.31
9879,3458.83
9880,3363.41
9881,3351.07
9882,3512.34
9883,3375.78
9884,3336.35
9885,3144.12
9886,3430.64
9887,3295.56
9888,3185.85
9889,3535.74
9890,3348.76
9891,3309.26
9892,3172.21
9893,3211.68
9894,3391.5
9895,3242.48
9896,3567.42
9897,3340.94
9898,3356.92
9899,3494.9
9900,3340.03
9901,3327.13
9902,3251.34
9903,3505.49
9904,3417.9
9905,3188.39
9906,3483.87
9907,3327.57
9908,3339.7
9909,3509.09
9910,3324.04
9911,3305.68
9912,3253.4
9913,3481.71
9914,3263.82
9915,3204.8
9916,3535.73
9917,3298.6
9918,3299.29
9919,3227.37
9920,3212.1
9921,3400.35
9922,3185.95
9923,3506.32
9924,3330.33
9925,3335
9926,3483.39
9927,3298.81
9928,3370.99
9929,3201.65
9930,3445.73
9931,3362.73
9932,3173.78
9933,3517.22
9934,3309.11
9935,3334.29
9936,3548.83
9937,3397.34
9938,3378.87
9939,3167.04
9940,3504.37
9941,3347.31
9942,3209.74
9943,3539.32
9944,3386.25
9945,3353.55
9946,3235.68
9947,3296.8
9948,3422.3
9949,3323.51
9950,3562.91
9951,3335.81
9952,3326
9953,3532.91
9954,3307.1
9955,3402.13
9956,3268.26
9957,3535.13
9958,3411.75
9959,3267.06
9960,3552.82
9961,3333.42
9962,3344.05
9963,3591.74
9964,3298.4
9965,3383.13
9966,3215.38
9967,3566.68
9968,3327.81
9969,3292.78
9970,3584.92
9971,3325.26
9972,3331.34
9973,3260.41
9974,3275.88
9975,3381.35
9976,3351.31
9977,3566.9
9978,3263.75
9979,3434.73
9980,3537.75
9981,3301.84
9982,3436.09
9983,3315
9984,3573.28
9985,3365.67
9986,3362
9987,3522.95
9988,3297.64
9989,3461.37
9990,3611.05
9991,3251.53
9992,3411.92
9993,3309.48
9994,3486.7
9995,3303.68
9996,3400.49
9997,3617.43
9998,3306.19
9999,3381.1
10000,3334.93
10001,3254.09
10002,3351.35
10003,3311.99
10004,3661.48
10005,3292.59
10006,3356.93
10007,3571.94
10008,3318.45
10009,3399.29
10010,3324.78
10011,3602.81
10012,3327
10013,3269.54
10014,3493.06
10015,3345.45
10016,3324.39
10017,3618.79
10018,3382.4
10019,3368.12
10020,3242.59
10021,3540.81
10022,3371.7
10023,3313.05
10024,3572.59
10025,3305.96
10026,3471.67
10027,3250.41
10028,3270.44
10029,3374.08
10030,3444.72
10031,3609.41
10032,3286.12
10033,3395.89
10034,3585.95
10035,3264.85
10036,3371.91
10037,3335.63
10038,3605.99
10039,3342.13
10040,3293.74
10041,3660.3
10042,3235.95
10043,3411.18
10044,3497.61
10045,3311.95
10046,3349.82
10047,3280
10048,3525.58
10049,3393.31
10050,3292.88
10051,3537.72
10052,3338.6
10053,3447.06
10054,3280.46
10055,3282.79
10056,3386.34
10057,3406.21
10058,3676.55
10059,3302.69
10060,3385.76
10061,3654.32
10062,3287.88
10063,3405.59
10064,3312.17
10065,3622.89
10066,3347.6
10067,3330.44
10068,3500
10069,3304.3
10070,3423.24
10071,3667.1
10072,3417.35
10073,3404.85
10074,3283.88
10075,3576.25
10076,3402.53
10077,3360.5
10078,3586.57
10079,3340.32
10080,3468.52
10081,3274.47
10082,3269.98
10083,3380.3
10084,3354.03
10085,3578.12
10086,3306.19
10087,3375.11
10088,3648.95
10089,3255.49
10090,3355.07
10091,3324.73
10092,3691.95
10093,3336.34
10094,3311.68
10095,3507.4
10096,3367.12
10097,3358.72
10098,3550.75
10099,3365.38
10100,3374.55
10101,3272.6
10102,3582.52
10103,3448.39
10104,3286.19
10105,3582.99
10106,3270.68
10107,3500.82
10108,3349.22
10109,3289.36
10110,3346.44
10111,3262.84
10112,3685.4
10113,3231.12
10114,3333.48
10115,3631.05
10116,3242.83
10117,3317.48
10118,3273.17
10119,3596.77
10120,3341.06
10121,3190.83
10122,3515.82
10123,3322.49
10124,3391.04
10125,3584.05
10126,3360.14
10127,3377.05
10128,3291.97
10129,3577.12
10130,3437.29
10131,3298.06
10132,3571.35
10133,3323.77
10134,3450.76
10135,3343.43
10136,3299.11
10137,3369.33
10138,3327.33
10139,3730.88
10140,3306.66
10141,3383.09
10142,3562.26
10143,3320.39
10144,3357.74
10145,3285.85
10146,3570.5
10147,3500.35
10148,3307.66
10149,3563.6
10150,3398.19
10151,3499.24
10152,3589.39
10153,3323.24
10154,3502
10155,3305.93
10156,3546.29
10157,3330.16
10158,3501.64
10159,3638.11
10160,3315.84
10161,3394.92
10162,3486.68
10163,3385.53
10164,3482.81
10165,3359.34
10166,3606.1
10167,3397.9
10168,3425.35
10169,3668.23
10170,3428.01
10171,3448.74
10172,3307.12
10173,3654.86
10174,3486.48
10175,3380.69
10176,3540.55
10177,3304.57
10178,3533.11
10179,3660.94
10180,3341.03
10181,3398.38
10182,3387.37
10183,3589.55
10184,3333.45
10185,3320.23
10186,3659.96
10187,3286.88
10188,3350.32
10189,3294.41
10190,3448.44
10191,3422.96
10192,3288.02
10193,3622.81
10194,3432.21
10195,3420.86
10196,3553
10197,3340.26
10198,3432.64
10199,3352.38
10200,3621.5
10201,3428.7
10202,3420.6
10203,3627.18
10204,3300.52
10205,3391.15
10206,3681.62
10207,3292.88
10208,3321.56
10209,3308.46
10210,3526.77
10211,3398.2
10212,3325.03
10213,3575.65
10214,3343.44
10215,3552.98
10216,3310.41
10217,3301.6
10218,3352.13
10219,3356.22
10220,3738.83
10221,3280.73
10222,3368.2
10223,3584.35
10224,3295.87
10225,3370.11
10226,3339.22
10227,3541.93
10228,3465.76
10229,3320.13
10230,3552.42
10231,3329.93
10232,3532.52
10233,3643.09
10234,3322.78
10235,3394.58
10236,3419.22
10237,3588.92
10238,3282.12
10239,3334.17
10240,3738.53
10241,3344.16
10242,3404.06
10243,3280.48
10244,3436.31
10245,3464.14
10246,3282.48
10247,3597.93
10248,3374.57
10249,3477.79
10250,3553.48
10251,3304.83
10252,3421.63
10253,3476.19
10254,3623.19
10255,3330.89
10256,3286.17
10257,3695.56
10258,3380.91
10259,3373.22
10260,3713.65
10261,3471.8
10262,3497.57
10263,3289.63
10264,3553.62
10265,3419.39
10266,3502.62
10267,3628.62
10268,3326.95
10269,3442.05
10270,3503.7
10271,3394.87
10272,3434.59
10273,3353.83
10274,3670.32
10275,3492.99
10276,3515.64
10277,3607.47
10278,3364.36
10279,3584.14
10280,3390
10281,3583.66
10282,3405.38
10283,3419.3
10284,3649.99
10285,3303.8
10286,3386.18
10287,3768.9
10288,3417.53
10289,3436.41
10290,3329.71
10291,3642.18
10292,3388.12
10293,3377.16
10294,3546.03
10295,3384.85
10296,3549.07
10297,3402.71
10298,3334.3
10299,3399.66
10300,3322.84
10301,3776.3
10302,3340.41
10303,3438.44
10304,3592.46
10305,3444.47
10306,3445.99
10307,3313.4
10308,3608.26
10309,3497.02
10310,3383.58
10311,3613.18
10312,3312.63
10313,3449.23
10314,3759.06
10315,3337.89
10316,3372.01
10317,3367.84
10318,3664.01
10319,3377.06
10320,3292.46
10321,3600.45
10322,3460.82
10323,3455.3
10324,3392.33
10325,3365.02
10326,3454.64
10327,3522.48
10328,3645.69
10329,3382.86
10330,3477.56
10331,3624.74
10332,3418.48
10333,3386.95
10334,3304.77
10335,3594.53
10336,3546.04
10337,3410.01
10338,3559.75
10339,3364.03
10340,3549.93
10341,3627.32
10342,3308.53
10343,3433.94
10344,3346.22
10345,3669.88
10346,3302.33
10347,3300.95
10348,3603.87
10349,3422.19
10350,3491.78
10351,3341.56
10352,3300.41
10353,3385.52
10354,3311.04
10355,3677.76
10356,3310.38
10357,3416.32
10358,3546.17
10359,3450.52
10360,3466.02
10361,3323.13
10362,3586.97
10363,3455.1
10364,3432.75
10365,3576.21
10366,3349.74
10367,3444.27
10368,3744.4
10369,2942.23
10370,2963.59
10371,2838.87
10372,3109.21
10373,2991.86
10374,2910.12
10375,3106.45
10376,2896.96
10377,2918.63
10378,2990.55
10379,2914.17
10380,2932.32
10381,2834.66
10382,3167.05
10383,2952.08
10384,2972.8
10385,3079.42
10386,2794.51
10387,2887.46
10388,3005.87
10389,3127.01
10390,2945.06
10391,2875.66
10392,3062.1
10393,2968.13
10394,2999.52
10395,3164.12
10396,2890.22
10397,3074.47
10398,2915.22
10399,3057.43
10400,2865.04
10401,2922.35
10402,3209.83
10403,2886.23
10404,2939.94
10405,2903.62
10406,2886.26
10407,3073.46
10408,2939.84
10409,3185.39
10410,2920.68
10411,2964.46
10412,3229.33
10413,2938.92
10414,2906.58
10415,2861.33
10416,3192.02
10417,2992.83
10418,2871.2
10419,3077.67
10420,2939.88
10421,3001.91
10422,3165.9
10423,2858.59
10424,2950.46
10425,3023.35
10426,3129.71
10427,2845.6
10428,2885.34
10429,3092.74
10430,2941.08
10431,2961.64
10432,2832.18
10433,2880.9
10434,2913.17
10435,2984.61
10436,3175.77
10437,2865.82
10438,2955.57
10439,3086.78
10440,3021.04
10441,2983.29
10442,2930.91
10443,3158.16
10444,3026.1
10445,2996.81
10446,3119.49
10447,2891.47
10448,2938.15
10449,3242.8
10450,2897.14
10451,2955.47
10452,2885.32
10453,3107.27
10454,3090.88
10455,2877.4
10456,3156.03
10457,2907.38
10458,3003.2
10459,3082
10460,2930.74
10461,2981.15
10462,2877.82
10463,3130.65
10464,3055.1
10465,2997.53
10466,3090.19
10467,2933.85
10468,2955.05
10469,2973.95
10470,3155.99
10471,2988.2
10472,2859.57
10473,3095.68
10474,3014.58
10475,2967.61
10476,3107.66
10477,2856.32
10478,2969.17
10479,3025.69
10480,3111.63
10481,2877.94
10482,2859.42
10483,3118.37
10484,3038.59
10485,3043.42
10486,2910.58
10487,2887.58
10488,2909.39
10489,2849.75
10490,3163.75
10491,3004.87
10492,3014.32
10493,3083.46
10494,2887.18
10495,2995.43
10496,3063.27
10497,3155.23
10498,2959.59
10499,2893.91
10500,3111.58
10501,3053.94
10502,2967.85
10503,3147.18
10504,2845.03
